System,Dataset,Model,MAE,MAPE,RMSE
z3,QF_BV_bench_3176.smt2.csv,XGBoost,0.0070677753918982275,0.005885964249263632,0.015944308982502008
z3,QF_BV_bench_3176.smt2.csv,Linear Regression,0.5678876084333029,0.8313180578666571,0.6574718144369834
z3,QF_BV_bench_3176.smt2.csv,XGBoost,0.006184576434762263,0.00532175973912054,0.013615218952294129
z3,QF_BV_bench_3176.smt2.csv,Linear Regression,0.5366172218570002,0.8996686019029467,0.5984216293706321
z3,QF_BV_bench_3176.smt2.csv,XGBoost,0.005168195738463892,0.005685019147623984,0.011092070071185869
z3,QF_BV_bench_3176.smt2.csv,Linear Regression,0.5428566955379426,0.7955024436721118,0.6262411483335547
z3,QF_BV_bench_3176.smt2.csv,XGBoost,0.00652489018704739,0.005487601115300669,0.014603561527606394
z3,QF_BV_bench_3176.smt2.csv,Linear Regression,0.5213483153561257,0.8016540625332835,0.6060829594249274
z3,QF_BV_bench_3176.smt2.csv,XGBoost,0.0063273097625494365,0.005643688401701098,0.014132001710990888
z3,QF_BV_bench_935.smt2.csv,Linear Regression,0.5646545036555671,0.8177397898476013,0.5878621624374134
z3,QF_BV_bench_935.smt2.csv,XGBoost,0.0066844895300261055,0.004644283134595034,0.015027927217909921
z3,QF_BV_bench_935.smt2.csv,Linear Regression,0.5782173667222178,0.8301573861772122,0.6037836804912227
z3,QF_BV_bench_935.smt2.csv,XGBoost,0.006266565273543255,0.0043102605985811185,0.01439138677118765
z3,QF_BV_bench_935.smt2.csv,Linear Regression,0.5719091570433438,0.8888918226436034,0.5906903413521439
z3,QF_BV_bench_935.smt2.csv,XGBoost,0.006342074850659861,0.004976072898234927,0.015207366023077089
z3,QF_BV_bench_935.smt2.csv,Linear Regression,0.5578321960893884,0.8089887783388601,0.5799524748138724
z3,QF_BV_bench_935.smt2.csv,XGBoost,0.006275175883716623,0.0044854951691871165,0.013483563181454696
z3,QF_BV_bench_935.smt2.csv,Linear Regression,0.5696781561232502,0.8158723550741771,0.5938191296712354
z3,QF_BV_bench_935.smt2.csv,XGBoost,0.007017615583104971,0.005036294296693991,0.015170412236758926
z3,QF_LIA_tightrhombus.csv,Linear Regression,0.22127532602925884,0.27756133017679224,0.30423042453056237
z3,QF_LIA_tightrhombus.csv,XGBoost,0.003917030378640804,0.0059769806689478275,0.006456198752051558
z3,QF_LIA_tightrhombus.csv,Linear Regression,0.21773067825045958,0.2792908791597302,0.3025045693063183
z3,QF_LIA_tightrhombus.csv,XGBoost,0.004310951086815389,0.006672199571524209,0.0068776743029202395
z3,QF_LIA_tightrhombus.csv,Linear Regression,0.23268455091646084,0.3171596593428723,0.31753187338231176
z3,QF_LIA_tightrhombus.csv,XGBoost,0.004123704624456539,0.006624087707207818,0.0064624680803267946
z3,QF_LIA_tightrhombus.csv,Linear Regression,0.2402969333494717,0.3019444095354833,0.3209335094038576
z3,QF_LIA_tightrhombus.csv,XGBoost,0.004383738499667504,0.006219473610377398,0.007114312803862977
z3,QF_LIA_tightrhombus.csv,Linear Regression,0.2227130058251356,0.27119810387321697,0.306539824827743
z3,QF_LIA_tightrhombus.csv,XGBoost,0.004214299254683523,0.005823481460801767,0.007015595813041225
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,Linear Regression,0.19607418050292852,1.2154409157272896,0.23338415401490223
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,XGBoost,0.004193299412705945,0.02506221239182231,0.005845951886272765
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,Linear Regression,0.20366925575422198,1.2635718691470867,0.23632707688119664
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,XGBoost,0.004585490198443801,0.026415150655809693,0.0067528036938406385
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,Linear Regression,0.1912413362490637,0.9634013060156402,0.22985721555827598
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,XGBoost,0.004482687580286068,0.025732688739754414,0.006683792885773981
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,Linear Regression,0.19682182767450607,1.299280059772365,0.2316465647251077
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,XGBoost,0.004647296177965411,0.026085369067728632,0.007258187342474302
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,Linear Regression,0.2025005696063226,1.0765731035224284,0.23806716638897568
z3,QF_LRA_clocksynchro_7clocks.worst_case_skew.induct.smt2.csv,XGBoost,0.004337644834029822,0.022568808436620163,0.0064070257427530615
z3,QF_NRA_hong_9.smt2.csv,Linear Regression,0.007467078087886387,0.0074693916469252405,0.01163206174612296
z3,QF_NRA_hong_9.smt2.csv,XGBoost,0.008208751970829892,0.008207138964702003,0.013015919607914182
z3,QF_NRA_hong_9.smt2.csv,Linear Regression,0.007747623626221195,0.007705253355561133,0.013842056529934952
z3,QF_NRA_hong_9.smt2.csv,XGBoost,0.008750898712477037,0.008714227808465886,0.01494359412018755
z3,QF_NRA_hong_9.smt2.csv,Linear Regression,0.007265278868532478,0.007140146860681423,0.012870163447259955
z3,QF_NRA_hong_9.smt2.csv,XGBoost,0.008612701074326682,0.008508971038195508,0.014209883530994663
z3,QF_NRA_hong_9.smt2.csv,Linear Regression,0.007254876838314061,0.007240790973077487,0.012399865639054894
z3,QF_NRA_hong_9.smt2.csv,XGBoost,0.008368535025902346,0.008393384587893323,0.014306171514511124
z3,QF_NRA_hong_9.smt2.csv,Linear Regression,0.00679280987135267,0.006733526649483264,0.01212979887892184
z3,QF_NRA_hong_9.smt2.csv,XGBoost,0.008623502875972544,0.00855616263449043,0.015222072206621706
z3,QF_RDL_orb08_888.smt2.csv,Linear Regression,0.09883017850669802,0.10601552079247357,0.12873537498428714
z3,QF_RDL_orb08_888.smt2.csv,XGBoost,0.015587585391351372,0.019074865092220773,0.020784103088367156
z3,QF_RDL_orb08_888.smt2.csv,Linear Regression,0.10410781511261447,0.1108679954755573,0.1313030512378179
z3,QF_RDL_orb08_888.smt2.csv,XGBoost,0.01587174315634335,0.018600380276242084,0.021366432559437872
z3,QF_RDL_orb08_888.smt2.csv,Linear Regression,0.10412103774514667,0.10370260782953944,0.13414777913426135
z3,QF_RDL_orb08_888.smt2.csv,XGBoost,0.016236736339259095,0.01886121513306217,0.021906086421353724
z3,QF_RDL_orb08_888.smt2.csv,Linear Regression,0.10522333285157663,0.10924025646484582,0.13210067160193958
z3,QF_RDL_orb08_888.smt2.csv,XGBoost,0.015706266915878866,0.018889381191050315,0.020673277426189338
z3,QF_RDL_orb08_888.smt2.csv,Linear Regression,0.10458123210303011,0.10778702941211975,0.13494349235083664
z3,QF_RDL_orb08_888.smt2.csv,XGBoost,0.01660226545967215,0.019957114566465622,0.02150256721758935
z3,QF_UFLIA_xs_23_43.smt2.csv,Linear Regression,0.40675253033500636,0.8091168015408318,0.486046891795758
z3,QF_UFLIA_xs_23_43.smt2.csv,XGBoost,0.009876499125613485,0.022892758598977884,0.020834947993492867
z3,QF_UFLIA_xs_23_43.smt2.csv,Linear Regression,0.4096409318149736,0.8100906667113106,0.4888498135670173
z3,QF_UFLIA_xs_23_43.smt2.csv,XGBoost,0.009759589781607826,0.023747010514679753,0.01865274169125596
z3,QF_UFLIA_xs_23_43.smt2.csv,Linear Regression,0.41870307296007964,0.6651357617724627,0.5348257436367917
z3,QF_UFLIA_xs_23_43.smt2.csv,XGBoost,0.009766181257096562,0.01808406859114258,0.01731205184198303
z3,QF_UFLIA_xs_23_43.smt2.csv,Linear Regression,0.41078948787976427,0.7179737075443008,0.5000602335897526
z3,QF_UFLIA_xs_23_43.smt2.csv,XGBoost,0.009355921524463727,0.019013097570525474,0.016388617681813294
z3,QF_UFLIA_xs_23_43.smt2.csv,Linear Regression,0.4295605605486805,0.8051338745179392,0.5116853948920452
z3,QF_UFLIA_xs_23_43.smt2.csv,XGBoost,0.009152794613319583,0.01862804741154711,0.020171907460330922
z3,QF_UF_PEQ018_size6.smt2.csv,Linear Regression,0.55599151254199,1.4064057307154485,0.6829949412091739
z3,QF_UF_PEQ018_size6.smt2.csv,XGBoost,0.0010488482781530965,0.0030649290034856515,0.002008481392528581
z3,QF_UF_PEQ018_size6.smt2.csv,Linear Regression,0.5699223739942173,1.3298526005871836,0.7022254076867386
z3,QF_UF_PEQ018_size6.smt2.csv,XGBoost,0.0011988891959240926,0.003451644546913321,0.002186876098592544
z3,QF_UF_PEQ018_size6.smt2.csv,Linear Regression,0.5759615001078838,1.1892088964597824,0.7588998156231186
z3,QF_UF_PEQ018_size6.smt2.csv,XGBoost,0.0014594810742711317,0.004243001466315577,0.0026156762942961187
z3,QF_UF_PEQ018_size6.smt2.csv,Linear Regression,0.5289714023079234,1.2963816272217719,0.67390403483343
z3,QF_UF_PEQ018_size6.smt2.csv,XGBoost,0.0011499350094701583,0.0035848988532540815,0.0021352049859561764
z3,QF_UF_PEQ018_size6.smt2.csv,Linear Regression,0.5452449811844392,1.2605698541845183,0.6862033499220458
z3,QF_UF_PEQ018_size6.smt2.csv,XGBoost,0.0010564458785193632,0.0031595497578168455,0.0019137188884958344
